triple_id	subject	predicate	object	source_file	source_row
2675	GSM系统	包括	基站子系统和网络子系统	蜂窝移动通信网	20
2676	基站子系统	包括	几十个基站和一个基站控制器BSC	蜂窝移动通信网	21
2677	核心网	包括	移动交换中心MSC和网关移动交换中心GMSC	蜂窝移动通信网	22
2678	MSC	负责	用户的授权和账单	蜂窝移动通信网	23
2679	GPRS	是	通用分组无线服务	蜂窝移动通信网	24
2680	EDGE	是	增强型数据速率GSM演进	蜂窝移动通信网	25
2681	3G蜂窝移动通信系统	标准名称定为	IMT-2000	蜂窝移动通信网	26
2682	3GPP	制定	从2G GSM平滑过渡到3G的端到端标准	蜂窝移动通信网	27
2683	3GPP R99版本	要求	下行和上行的数据率都要超过384 kbit/s	蜂窝移动通信网	28
2684	UTRANT	由	多个无线网络系统组成	蜂窝移动通信网	29
2685	无线网络控制器RNC	和	许多基站组成UTRANT	蜂窝移动通信网	30
2686	3G UMTS	把移动站称为	用户设备UE	蜂窝移动通信网	31
2687	4G蜂窝移动通信系统	称为	IMT-Advanced	蜂窝移动通信网	32
2688	4G	取消	电路交换	蜂窝移动通信网	33
2689	4G	全部使用	分组交换技术	蜂窝移动通信网	34
2690	LTE	是	长期演进	蜂窝移动通信网	35
2691	LTE	采用	频分复用与时分复用相结合的方式，称为正交频分多址OFDMA	蜂窝移动通信网	36
2692	LTE	采用	高阶调制64QAM	蜂窝移动通信网	37
2693	LTE	采用	多天线的多入多出MIMO技术	蜂窝移动通信网	38
2694	E-UTRAN	取消	无线网络控制器RNC	蜂窝移动通信网	39
2695	E-UTRAN	把基站称为	演进的节点B，简称为eNB	蜂窝移动通信网	40
2696	核心网EPC	由	用户层面和控制层面组成	蜂窝移动通信网	41
2697	P-GW	负责	给所有用户设备UE分配IP地址和确保服务队列QoS的实施	蜂窝移动通信网	42
2698	S-GW	负责	用户层面的数据分组的转发和路由选择	蜂窝移动通信网	43
2699	HSS	是	中心数据库	蜂窝移动通信网	44
2700	MME	负责	移动性管理	蜂窝移动通信网	45
2701	移动IP	研究	移动站的IP地址在移动中保持不变	蜂窝移动通信网	46
2702	计算机网络	具有	非性能特征	计算机网络体系结构	0
2703	标准化	指	网络的硬件和软件的设计遵循通用的国际标准	计算机网络体系结构	1
2704	可靠性	与	网络的质量和性能都有密切关系	计算机网络体系结构	2
2705	可扩展性和可升级性	指	网络在构造时考虑未来可能需要扩展和升级	计算机网络体系结构	3
2706	易管理和维护	指	网络如果没有良好的管理和维护，很难达到和保持所设计的性能	计算机网络体系结构	4
2707	计算机网络体系结构	是	分层的体系结构	计算机网络体系结构	5
2708	分层方法	用于	设计复杂的计算机网络	计算机网络体系结构	6
2709	ARPANET	提出	分层的方法	计算机网络体系结构	7
2710	IBM公司	宣布了	系统网络体系结构SNA	计算机网络体系结构	8
2711	ISO	提出了	开放系统互连基本参考模型OSI/RM	计算机网络体系结构	9
2712	OSI/RM	称为	七层协议的体系结构	计算机网络体系结构	10
2713	TCP/IP	是	非国际标准的事实标准	计算机网络体系结构	11
2714	网络协议	由	语法、语义和同步三个要素组成	计算机网络体系结构	12
2715	协议	是	控制两个对等实体进行通信的规则的集合	计算机网络体系结构	13
2716	分层	带来	各层之间独立、灵活性好、结构上可分割开、易于实现和维护、促进标准化工作的好处	计算机网络体系结构	14
2717	OSI模型	有	七层协议	计算机网络体系结构	15
2718	TCP/IP模型	是	四层的体系结构	计算机网络体系结构	16
2719	五层协议体系结构	综合了	OSI和TCP/IP的优点	计算机网络体系结构	17
2720	应用层	负责	应用进程间交互完成特定网络应用	计算机网络体系结构	18
2721	运输层	提供	进程间通信的通用数据传输服务	计算机网络体系结构	19
2722	网络层	负责	不同主机提供通信服务	计算机网络体系结构	20
2723	数据链路层	负责	在相邻节点间传送数据	计算机网络体系结构	21
2724	物理层	负责	在物理媒介上传送比特流	计算机网络体系结构	22
2725	TCP/IP协议族	包括	TCP和IP两个协议	计算机网络体系结构	23
2726	TCP	提供	面向连接的、可靠的数据传输服务	计算机网络体系结构	24
2727	UDP	提供	无连接的尽最大努力的数据传输服务	计算机网络体系结构	25
2728	IP协议	负责	在互联网中进行路由选择	计算机网络体系结构	26
2729	实体	指	任何可发送或接收信息的硬件或软件进程	计算机网络体系结构	27
2730	服务	是	由下层向上一层通过层间接口提供的	计算机网络体系结构	28
2731	协议	是	控制对等实体间通信的规则	计算机网络体系结构	29
2732	服务访问点SAP	是	逻辑接口	计算机网络体系结构	30
2733	服务数据单元SDU	可以	与PDU不一样	计算机网络体系结构	31
2734	协议栈	像	一个栈的结构	计算机网络体系结构	32
2735	TCP/IP体系结构	有时	演变成为某些应用程序可以直接使用IP层或直接使用链路层	计算机网络体系结构	33
2736	互联网	核心设计理念是	网络的核心部分越简单越好	计算机网络体系结构	34
2737	客户-服务器工作方式	指	客户进程向服务器进程发出请求建立连接	计算机网络体系结构	35
2738	服务	必须	能够被高一层实体‘看得见’	计算机网络体系结构	36
2739	协议	必须	把所有不利的条件事先都估计到	计算机网络体系结构	37
2740	OSI模型	把	层与层之间交换的数据单位称为服务数据单元SDU	计算机网络体系结构	38
2741	TCP/IP协议族	表明	IP层可以支持多种运输层协议	计算机网络体系结构	39
2742	IP协议	在	互联网中的核心作用	计算机网络体系结构	40
2743	客户进程	向	服务器进程发出请求建立连接	计算机网络体系结构	41
2744	服务器进程	可以	同时向几百个或更多的客户进程提供服务	计算机网络体系结构	42
2745	本章	是	全书的概要	计算机网络在信息时代中的作用	0
2746	本章的开始	先介绍	计算机网络在信息时代的作用	计算机网络在信息时代中的作用	1
2747	21世纪的特征	是	数字化、网络化和信息化	计算机网络在信息时代中的作用	2
2748	信息化的实现	依靠	完善的网络	计算机网络在信息时代中的作用	3
2749	网络	成为	信息社会的命脉和发展知识经济的重要基础	计算机网络在信息时代中的作用	4
2750	有三大类大家很熟悉的网络	包括	电信网络、有线电视网络和计算机网络	计算机网络在信息时代中的作用	5
2751	计算机网络	起着	核心作用	计算机网络在信息时代中的作用	6
2752	技术的发展	使得	电信网络和有线电视网络逐渐融入现代计算机网络技术	计算机网络在信息时代中的作用	7
2753	计算机网络	能够	向用户提供电话通信、视频通信以及传送视频节目的服务	计算机网络在信息时代中的作用	8
2754	三种网络融合	称为	三网融合	计算机网络在信息时代中的作用	9
2755	20世纪90年代以后	以Internet为代表的计算机网络	得到了飞速的发展	计算机网络在信息时代中的作用	10
2756	Internet	成为	全球最大的和最重要的计算机网络	计算机网络在信息时代中的作用	11
2757	Internet	是人类自印刷术发明以来在存储和交换信息领域的最大变革		计算机网络在信息时代中的作用	12
2758	Internet的中文译名	有两种	因特网和互联网	计算机网络在信息时代中的作用	13
2759	互联网	是由	数量极大的各种计算机网络互连起来的	计算机网络在信息时代中的作用	14
2760	互联网的应用	包括	社交电子邮件、网上购物、网上银行等	计算机网络在信息时代中的作用	15
2761	互联网	具有	连通性和共享两个重要基本特点	计算机网络在信息时代中的作用	16
2762	连通性	指	互联网使上网用户之间可以非常便捷地交换各种信息	计算机网络在信息时代中的作用	17
2763	资源共享	包括	信息共享、软件共享和硬件共享	计算机网络在信息时代中的作用	18
2764	互联网	已经成为	社会最为重要的基础设施之一	计算机网络在信息时代中的作用	19
2765	互联网+	代表	互联网的创新成果深度融合于经济社会各领域	计算机网络在信息时代中的作用	20
2766	互联网	对	各行各业产生巨大冲击	计算机网络在信息时代中的作用	21
2767	互联网	带来	负面影响如传播计算机病毒、网上欺诈等	计算机网络在信息时代中的作用	22
2768	互联网	通过	加强对互联网管理使正面积极的作用成为主流	计算机网络在信息时代中的作用	23
2769	铁道部	开始进行	计算机联网实验	计算机网络在我国的发展	2
2770	我国第一个公用分组交换网	是	CNPAC	计算机网络在我国的发展	3
2771	CNPAC	建成运行时间	1989年11月	计算机网络在我国的发展	4
2772	我国	正式连入	互联网	计算机网络在我国的发展	6
2773	我国连入互联网的时间	是	1994年4月20日	计算机网络在我国的发展	7
2774	中国第一个万维网服务器	设立于	中国科学院高能物理研究所	计算机网络在我国的发展	8
2775	中国公用计算机互联网	正式启功于	1994年9月	计算机网络在我国的发展	9
2776	CHINANET	是	中国电信互联网	计算机网络在我国的发展	10
2777	UNINET	是	中国联通互联网	计算机网络在我国的发展	11
2778	CMNET	是	中国移动互联网	计算机网络在我国的发展	12
2779	CERNET	是	中国教育和科研计算机网	计算机网络在我国的发展	13
2780	CSTNET	是	中国科学技术网	计算机网络在我国的发展	14
2781	CERNET2试验网	正式开通于	2004年2月	计算机网络在我国的发展	15
2782	CNNIC	每年两次公布	我国互联网的发展情况	计算机网络在我国的发展	16
2783	CNNIC	把	过去半年内使用过互联网的6周岁及以上的中国居民称为网民	计算机网络在我国的发展	17
2784	我国网民数量	达到	9.04亿	计算机网络在我国的发展	18
2785	互联网普及率	达到	64.5%	计算机网络在我国的发展	19
2786	手机网民规模	达到	8.97亿	计算机网络在我国的发展	20
2787	农村网民	占	整体网民的28.2%	计算机网络在我国的发展	21
2788	国际出口带宽	超过	8.8 Tbit/s	计算机网络在我国的发展	22
2789	爱特信公司	创立者	张朝阳	计算机网络在我国的发展	23
2790	搜狐公司	前身	爱特信公司	计算机网络在我国的发展	24
2791	网易公司	创立者	丁磊	计算机网络在我国的发展	25
2792	新浪网站	创立者	王志东	计算机网络在我国的发展	26
2793	腾讯公司	创立者	马化腾、张志东	计算机网络在我国的发展	27
2794	QQ	原名	OICQ	计算机网络在我国的发展	28
2795	微信	研发领导者	张小龙	计算机网络在我国的发展	29
2796	百度网站	创立者	李彦宏和徐勇	计算机网络在我国的发展	30
2797	阿里巴巴网站	创立者	马云	计算机网络在我国的发展	31
2798	淘宝网	创立者	马云	计算机网络在我国的发展	32
2799	支付宝	创立者	阿里巴巴集团	计算机网络在我国的发展	33
2800	计算机网络性能	指	几个重要的性能指标	计算机网络的性能	0
2801	计算机网络性能	包括	非性能特征	计算机网络的性能	1
2802	性能指标	度量	计算机网络性能	计算机网络的性能	2
2803	速率	指	数据的传送速率	计算机网络的性能	3
2804	速率	又称为	数据率	计算机网络的性能	4
2805	速率	也称为	比特率	计算机网络的性能	5
2806	速率	单位是	bit/s	计算机网络的性能	6
2807	带宽	指	信号具有的频带宽度	计算机网络的性能	7
2808	带宽	指	网络中某通道传送数据的能力	计算机网络的性能	8
2809	吞吐量	表示	单位时间内通过某个网络的实际数据量	计算机网络的性能	9
2810	吞吐量	受	网络带宽或网络额定速率的限制	计算机网络的性能	10
2811	时延	指	数据从网络一端传送到另一端所需的时间	计算机网络的性能	11
2812	发送时延	是	主机或路由器发送数据帧所需要的时间	计算机网络的性能	12
2813	传播时延	是	电磁波在信道中传播一定距离需要花费的时间	计算机网络的性能	13
2814	处理时延	产生于	主机或路由器在收到分组时要花费一定的时间进行处理	计算机网络的性能	14
2815	排队时延	产生于	分组在经过网络传输时在路由器的输入队列中排队等待处理	计算机网络的性能	15
2816	总时延	是	发送时延、传播时延、处理时延和排队时延之和	计算机网络的性能	16
2817	时延带宽积	是	传播时延和带宽的乘积	计算机网络的性能	17
